105	Einholt
105	Engihlíð
105	Engjateigur
105	Eskihlíð
105	Flókagata
105	Fossvogur
105	Grettisgata
105	Grænahlíð
105	Guðrúnargata
105	Guðrúnartún
105	Gullteigur
105	Gunnarsbraut
105	Hamrahlíð
105	Háahlíð
105	Háaleitisbraut
105	Háteigsvegur
105	Hátún
105	Héðinsgata
105	Hjálmholt
105	Hlemmtorg
105	Hlemmur
105	Hlíðarskóli
105	Hofteigur
105	Hraunteigur
105	Hrefnugata
105	Hrísateigur
105	Hverfisgata
105	Höfðatorg
105	Höfðatún
105	Hörgshlíð
105	Karlagata
105	Katrínartún
105	Kirkjusandur
105	Kirkjuteigur
105	Kjartansgata
105	Kleppsvegur
105	Langahlíð
105	Laugalækur
105	Laugarnestangi
105	Laugarnesvegur
105	Laugateigur
105	Laugavegur
105	Leirulækur
105	Lerkihlíð
105	Mánagata
105	Mánatún
105	Mávahlíð
105	Meðalholt
105	Miðtún
105	Miklabraut
105	Mjóahlíð
105	Mjölnisholt
105	Njálsgata
105	Nóatún
105	Otrateigur
105	Rauðahúsið v/Suðurhlíð
105	Rauðalækur
105	Rauðarárstígur
105	Reykjahlíð
105	Reykjavegur
105	Reynihlíð
105	Samtún
105	Sigtún
105	Silfurteigur
105	Skaftahlíð
105	Skarphéðinsgata
105	Skeggjagata
105	Skipholt
105	Skógarhlíð
105	Skúlagata
105	Skúlatún
105	Snorrabraut
105	Sólbakki
105	Sóltún
105	Stakkahlíð
105	Stakkholt
105	Stangarholt
105	Stigahlíð
105	Stórholt
105	Stúfholt
105	Suðurhlíð
105	Sundlaugavegur
105	Sætún
105	Úthlíð
105	Varmahlíð
105	Vatnsholt
105	Vesturgarðar
105	Vesturhlíð
105	Víðihlíð
105	Vífilsgata
105	Þórunnartún
105	Þverholt
107	Aðalból
107	Aflagrandi
107	Arnargata
107	Arngrímsgata
107	Álagrandi
107	Bárugrandi
107	Birkimelur
107	Boðagrandi
107	Brynjólfsgata
107	Dunhagi
107	Einimelur
107	Faxaskjól
107	Fálkagata
107	Fjörugrandi
107	Flyðrugrandi
107	Fornhagi
107	Framnesvegur
107	Frostaskjól
107	Furumelur
107	Garðar (við Ægissíðu)
107	Granaskjól
107	Grandavegur
107	Grenimelur
107	Grímshagi
107	Hagamelur
107	Hagatorg
107	Hjarðarhagi
107	Hofsvallagata
107	Hringbraut
107	Kaplaskjólsvegur
107	Keilugrandi
107	Kvisthagi
107	Lambhóll
107	Lágholtsvegur
107	Lynghagi
107	Meistaravellir
107	Melaskóli
107	Melhagi
107	Neshagi
107	Nesvegur
107	Rekagrandi
107	Reynimelur
107	Seilugrandi
107	Skeljagrandi
107	Smyrilsvegur
107	Starhagi
107	Suðurhlíð
107	Sörlaskjól
107	Tómasarhagi
107	Túnsberg
107	Víðimelur
107	Þormóðsstaðarvegur
107	Þrastargata
107	Ægisíða
107	Öldugrandi
108	Aðalland
108	Akraland
108	Akurgerði
108	Austurgerði
108	Áland
108	Álfaland
108	Álftaland
108	Álftamýri
108	Álmgerði
108	Ánaland
108	Árland
108	Ármúli
108	Ásendi
108	Ásgarður
108	Bakkagerði
108	Básendi
108	Bjarmaland
108	Bleikargróf
108	Blesugróf
108	Borgargerði
108	Brautarland
108	Breiðagerði
108	Brekkugerði
108	Brúnaland
108	Búðagerði
108	Búland
108	Bústaðablettur
108	Bústaðakirkja
108	Bústaðavegur
108	Byggðarendi
108	Dalaland
108	Efstaland
108	Espigerði
108	Faxafen
108	Fákafen
108	Fellsmúli
108	Fossvogsblettur
108	Fossvogsvegur
108	Furugerði
108	Garðsendi
108	Gautland
108	Geitland
108	Giljaland
108	Goðaland
108	Grensásvegur
108	Grundargerði
108	Grundarland
108	Haðaland
108	Hallarmúli
108	Hamarsgerði
108	Háagerði
108	Háaleitisbraut
108	Heiðargerði
108	Helluland
108	Hjallaland
108	Hlíðargerði
108	Hlyngerði
108	Hólmgarður
108	Hulduland
108	Hvammsgerði
108	Hæðargarður
108	Hörðaland
108	Jöldugróf
108	Kelduland
108	Kjalarland
108	Kjarrvegur
108	Klifvegur
108	Kúrland
108	Kvistaland
108	Landsspítali Sjúkrahús Fossvogi
108	Langagerði
108	Lágmúli
108	Láland
108	Litlagerði
108	Ljósaland
108	Logaland
108	Markarvegur
108	Markland
108	Melgerði
108	Mosgerði
108	Mörkin
108	Rauðagerði
108	Rauðgerði
108	Réttarholtsskóli
108	Réttarholtsvegur
108	Safamýri
108	Seljaland
108	Seljugerði
108	Selmúli
108	Síðumúli
108	Sjúkrahús Reykjavíkur
108	Skálagerði
108	Skeifan
108	Skógargerði
108	Snæland
108	Sogavegur
108	Starmýri
108	Steinagerði
108	Stjörnugróf
108	Stóragerði
108	Suðurlandsbraut
108	Sævarland
108	Teigagerði
108	Traðarland
108	Tunguvegur
108	Undraland
108	Vegmúli
108	Viðjugerði
108	Vogaland
109	Akrasel
109	Arnarbakki
109	Álfabakki
109	Árskógar
109	Bakkasel
109	Bláskógar
109	Blöndubakki
109	Breiðholtsvegur
109	Brekkusel
109	Brúnastekkur
109	Dalsel
109	Dvergabakki
109	Dynskógar
109	Engjasel
109	Eyjabakki
109	Fálkabakki
109	Ferjubakki
109	Fífusel
109	Fjarðarsel
109	Fljótasel
109	Flúðasel
109	Fornistekkur
109	Fremristekkur
109	Geitastekkur
109	Giljasel
109	Gilsárstekkur
109	Gilsbakki
109	Gljúfrasel
